"DT_TOTALIZACAO     ","QT_SECOES_TOTAL","QT_APTOS_TOTAL","QT_SECOES_TOT","QT_SECOES_TOT_ACUMULADO","PE_SECOES_TOT_ACUMULADO                      ","QT_APTOS_TOT","QT_APTOS_TOT_ACUMULADO","QT_VOTOS_TOTAL","QT_VOTOS_TOTAL_ACUMULADO","QT_VOTOS_CONCORRENTES","QT_VOTOS_CONCORRENTES_ACUMULADO","CIRO_GOMES_QT_VOTOS_TOT","CIRO_GOMES_QT_VOTOS_TOT_ACUMULADO","CIRO_GOMES_PE_VOTOS_TOT_ACUMULADO            ","LULA_QT_VOTOS_TOT","LULA_QT_VOTOS_TOT_ACUMULADO","LULA_PE_VOTOS_TOT_ACUMULADO                  ","PADRE_KELMON_QT_VOTOS_TOT","PADRE_KELMON_QT_VOTOS_TOT_ACUMULADO","PADRE_KELMON_PE_VOTOS_TOT_ACUMULADO          ","SIMONE_TEBET_QT_VOTOS_TOT","SIMONE_TEBET_QT_VOTOS_TOT_ACUMULADO","SIMONE_TEBET_PE_VOTOS_TOT_ACUMULADO          ","VERA_QT_VOTOS_TOT","VERA_QT_VOTOS_TOT_ACUMULADO","VERA_PE_VOTOS_TOT_ACUMULADO                  ","SOFIA_MANZANO_QT_VOTOS_TOT","SOFIA_MANZANO_QT_VOTOS_TOT_ACUMULADO","SOFIA_MANZANO_PE_VOTOS_TOT_ACUMULADO         ","JAIR_BOLSONARO_QT_VOTOS_TOT","JAIR_BOLSONARO_QT_VOTOS_TOT_ACUMULADO","JAIR_BOLSONARO_PE_VOTOS_TOT_ACUMULADO        ","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT_ACUMULADO","CONSTITUINTE_EYMAEL_PE_VOTOS_TOT_ACUMULADO   ","FELIPE_DAVILA_QT_VOTOS_TOT","FELIPE_DAVILA_QT_VOTOS_TOT_ACUMULADO","FELIPE_DAVILA_PE_VOTOS_TOT_ACUMULADO         ","SORAYA_THRONICKE_QT_VOTOS_TOT","SORAYA_THRONICKE_QT_VOTOS_TOT_ACUMULADO","SORAYA_THRONICKE_PE_VOTOS_TOT_ACUMULADO      ","LEO_PERICLES_QT_VOTOS_TOT","LEO_PERICLES_QT_VOTOS_TOT_ACUMULADO","LEO_PERICLES_PE_VOTOS_TOT_ACUMULADO          ","BRANCO_QT_VOTOS_TOT","BRANCO_QT_VOTOS_TOT_ACUMULADO","BRANCO_PE_VOTOS_TOT_ACUMULADO                ","NULO_QT_VOTOS_TOT","NULO_QT_VOTOS_TOT_ACUMULADO","NULO_PE_VOTOS_TOT_ACUMULADO"
"10/2/2022 18:35","472075","156454011","38","53422","0.113164","10568","16588345","8594","13130035","8248","12646045","251","387268","0.030624","5504","5443329","0.430437","5","9165","0.000725","157","574959","0.045466","1","2870","0.000227","0","4954","0.000392","2295","6095797","0.482032","1","2074","0.000164","13","59965","0.004742","20","60732","0.004802","1","4932","0.00039","85","186081","0.014172","261","297909","0.022689"
"10/2/2022 18:35","472075","156454011","12","53434","0.11319","3744","16592089","3113","13133148","2995","12649040","105","387373","0.030625","2183","5445512","0.430508","2","9167","0.000725","39","574998","0.045458","0","2870","0.000227","0","4954","0.000392","658","6096455","0.48197","2","2076","0.000164","2","59967","0.004741","4","60736","0.004802","0","4932","0.00039","31","186112","0.014171","87","297996","0.02269"
"10/2/2022 18:35","472075","156454011","196","53630","0.113605","65889","16657978","54419","13187567","52657","12701697","1870","389243","0.030645","21027","5466539","0.430379","54","9221","0.000726","2779","577777","0.045488","8","2878","0.000227","25","4979","0.000392","26288","6122743","0.482041","11","2087","0.000164","276","60243","0.004743","290","61026","0.004805","29","4961","0.000391","752","186864","0.01417","1010","299006","0.022673"
"10/2/2022 18:35","472075","156454011","51","53681","0.113713","16165","16674143","12518","13200085","12132","12713829","408","389651","0.030648","5816","5472355","0.430425","5","9226","0.000726","632","578409","0.045494","4","2882","0.000227","0","4979","0.000392","5121","6127864","0.481984","1","2088","0.000164","95","60338","0.004746","40","61066","0.004803","10","4971","0.000391","197","187061","0.014171","189","299195","0.022666"
"10/2/2022 18:35","472075","156454011","123","53804","0.113973","38250","16712393","31864","13231949","30752","12744581","933","390584","0.030647","11539","5483894","0.430292","23","9249","0.000726","1653","580062","0.045514","3","2885","0.000226","11","4990","0.000392","16195","6144059","0.482092","6","2094","0.000164","251","60589","0.004754","126","61192","0.004801","12","4983","0.000391","591","187652","0.014182","521","299716","0.022651"
"10/2/2022 18:35","472075","156454011","9","53813","0.113992","3224","16715617","2705","13234654","2620","12747201","68","390652","0.030646","513","5484407","0.430244","4","9253","0.000726","115","580177","0.045514","0","2885","0.000226","0","4990","0.000391","1893","6145952","0.482141","0","2094","0.000164","17","60606","0.004754","10","61202","0.004801","0","4983","0.000391","47","187699","0.014182","38","299754","0.022649"
"10/2/2022 18:35","472075","156454011","11","53824","0.114016","2550","16718167","2137","13236791","2079","12749280","44","390696","0.030645","957","5485364","0.430249","0","9253","0.000726","71","580248","0.045512","0","2885","0.000226","0","4990","0.000391","995","6146947","0.482141","0","2094","0.000164","5","60611","0.004754","7","61209","0.004801","0","4983","0.000391","28","187727","0.014182","30","299784","0.022648"
"10/2/2022 18:35","472075","156454011","10","53834","0.114037","2916","16721083","2396","13239187","2276","12751556","54","390750","0.030643","1099","5486463","0.430258","2","9255","0.000726","76","580324","0.04551","1","2886","0.000226","1","4991","0.000391","1031","6147978","0.482136","0","2094","0.000164","3","60614","0.004753","9","61218","0.004801","0","4983","0.000391","73","187800","0.014185","47","299831","0.022647"
"10/2/2022 18:35","472075","156454011","20","53854","0.114079","5489","16726572","4207","13243394","4070","12755626","125","390875","0.030643","1136","5487599","0.43021","2","9257","0.000726","205","580529","0.045512","1","2887","0.000226","0","4991","0.000391","2555","6150533","0.482182","1","2095","0.000164","13","60627","0.004753","32","61250","0.004802","0","4983","0.000391","46","187846","0.014184","91","299922","0.022647"
"10/2/2022 18:35","472075","156454011","58","53912","0.114202","17821","16744393","14093","13257487","13709","12769335","250","391125","0.03063","5348","5492947","0.430167","11","9268","0.000726","533","581062","0.045504","2","2889","0.000226","1","4992","0.000391","7434","6157967","0.482246","3","2098","0.000164","31","60658","0.00475","93","61343","0.004804","3","4986","0.00039","146","187992","0.01418","238","300160","0.022641"
"10/2/2022 18:35","472075","156454011","38","53950","0.114283","11769","16756162","8996","13266483","8731","12778066","179","391304","0.030623","2942","5495889","0.430103","13","9281","0.000726","364","581426","0.045502","3","2892","0.000226","1","4993","0.000391","5134","6163101","0.482319","1","2099","0.000164","33","60691","0.00475","57","61400","0.004805","4","4990","0.000391","96","188088","0.014178","169","300329","0.022638"
"10/2/2022 18:35","472075","156454011","113","54063","0.114522","37703","16793865","30413","13296896","29221","12807287","667","391971","0.030605","12194","5508083","0.430074","23","9304","0.000726","1060","582486","0.045481","7","2899","0.000226","7","5000","0.00039","14993","6178094","0.482389","10","2109","0.000165","106","60797","0.004747","144","61544","0.004805","10","5000","0.00039","495","188583","0.014182","697","301026","0.022639"
"10/2/2022 18:35","472075","156454011","36","54099","0.114598","10108","16803973","7815","13304711","7515","12814802","169","392140","0.030601","3099","5511182","0.430064","4","9308","0.000726","247","582733","0.045473","0","2899","0.000226","0","5000","0.00039","3950","6182044","0.482414","4","2113","0.000165","15","60812","0.004745","25","61569","0.004805","2","5002","0.00039","122","188705","0.014183","178","301204","0.022639"
"10/2/2022 18:35","472075","156454011","40","54139","0.114683","11593","16815566","9300","13314011","8991","12823793","175","392315","0.030593","4327","5515509","0.4301","3","9311","0.000726","302","583035","0.045465","0","2899","0.000226","1","5001","0.00039","4145","6186189","0.482399","0","2113","0.000165","14","60826","0.004743","22","61591","0.004803","2","5004","0.00039","85","188790","0.01418","224","301428","0.02264"
"10/2/2022 18:35","472075","156454011","20","54159","0.114725","5753","16821319","4401","13318412","4238","12828031","66","392381","0.030588","1870","5517379","0.430103","1","9312","0.000726","173","583208","0.045464","1","2900","0.000226","1","5002","0.00039","2104","6188293","0.482404","0","2113","0.000165","10","60836","0.004742","11","61602","0.004802","1","5005","0.00039","72","188862","0.014181","91","301519","0.022639"
"10/2/2022 18:35","472075","156454011","111","54270","0.114961","32675","16853994","26300","13344712","25418","12853449","554","392935","0.03057","9725","5527104","0.430009","15","9327","0.000726","1332","584540","0.045477","4","2904","0.000226","10","5012","0.00039","13507","6201800","0.482501","0","2113","0.000164","104","60940","0.004741","158","61760","0.004805","9","5014","0.00039","314","189176","0.014176","568","302087","0.022637"
"10/2/2022 18:35","472075","156454011","28","54298","0.11502","7640","16861634","6029","13350741","5882","12859331","123","393058","0.030566","3392","5530496","0.430076","6","9333","0.000726","278","584818","0.045478","0","2904","0.000226","0","5012","0.00039","2056","6203856","0.48244","0","2113","0.000164","6","60946","0.004739","21","61781","0.004804","0","5014","0.00039","49","189225","0.014173","98","302185","0.022634"
"10/2/2022 18:35","472075","156454011","67","54365","0.115162","22433","16884067","17871","13368612","17450","12876781","432","393490","0.030558","8816","5539312","0.430178","8","9341","0.000725","834","585652","0.045481","6","2910","0.000226","4","5016","0.00039","7241","6211097","0.482349","3","2116","0.000164","19","60965","0.004734","82","61863","0.004804","5","5019","0.00039","184","189409","0.014168","237","302422","0.022622"
"10/2/2022 18:35","472075","156454011","17","54382","0.115198","6639","16890706","5462","13374074","5303","12882084","172","393662","0.030559","2410","5541722","0.430188","1","9342","0.000725","348","586000","0.04549","0","2910","0.000226","0","5016","0.000389","2316","6213413","0.48233","0","2116","0.000164","20","60985","0.004734","31","61894","0.004805","5","5024","0.00039","63","189472","0.014167","96","302518","0.02262"
"10/2/2022 18:35","472075","156454011","2","54384","0.115202","444","16891150","321","13374395","315","12882399","15","393677","0.030559","184","5541906","0.430192","0","9342","0.000725","22","586022","0.04549","0","2910","0.000226","0","5016","0.000389","93","6213506","0.482325","0","2116","0.000164","1","60986","0.004734","0","61894","0.004805","0","5024","0.00039","2","189474","0.014167","4","302522","0.022619"
"10/2/2022 18:35","472075","156454011","36","54420","0.115278","11602","16902752","9601","13383996","9286","12891685","189","393866","0.030552","2258","5544164","0.430057","10","9352","0.000725","384","586406","0.045487","0","2910","0.000226","4","5020","0.000389","6302","6219808","0.482467","2","2118","0.000164","96","61082","0.004738","37","61931","0.004804","4","5028","0.00039","136","189610","0.014167","179","302701","0.022617"
"10/2/2022 18:35","472075","156454011","3","54423","0.115285","1054","16903806","793","13384789","769","12892454","17","393883","0.030551","213","5544377","0.430048","0","9352","0.000725","30","586436","0.045487","2","2912","0.000226","0","5020","0.000389","497","6220305","0.482476","0","2118","0.000164","6","61088","0.004738","4","61935","0.004804","0","5028","0.00039","6","189616","0.014167","18","302719","0.022617"
"10/2/2022 18:35","472075","156454011","12","54435","0.11531","3887","16907693","3126","13387915","3009","12895463","29","393912","0.030547","1026","5545403","0.430027","2","9354","0.000725","95","586531","0.045484","0","2912","0.000226","1","5021","0.000389","1827","6222132","0.482506","1","2119","0.000164","19","61107","0.004739","9","61944","0.004804","0","5028","0.00039","52","189668","0.014167","65","302784","0.022616"
"10/2/2022 18:35","472075","156454011","16","54451","0.115344","5450","16913143","4303","13392218","4134","12899597","118","394030","0.030546","1939","5547342","0.43004","6","9360","0.000726","153","586684","0.045481","0","2912","0.000226","0","5021","0.000389","1871","6224003","0.482496","1","2120","0.000164","15","61122","0.004738","30","61974","0.004804","1","5029","0.00039","47","189715","0.014166","122","302906","0.022618"
"10/2/2022 18:36","472075","156454011","253","54704","0.11588","77489","16990632","62071","13454289","59340","12958937","2601","396631","0.030607","38817","5586159","0.431066","46","9406","0.000726","1623","588307","0.045398","12","2924","0.000226","31","5052","0.00039","15678","6239681","0.481496","9","2129","0.000164","152","61274","0.004728","344","62318","0.004809","27","5056","0.00039","805","190520","0.014161","1926","304832","0.022657"
"10/2/2022 18:36","472075","156454011","178","54882","0.116257","52733","17043365","41133","13495422","39321","12998258","1000","397631","0.030591","19334","5605493","0.43125","31","9437","0.000726","1452","589759","0.045372","7","2931","0.000225","10","5062","0.000389","17075","6256756","0.481353","4","2133","0.000164","269","61543","0.004735","119","62437","0.004803","20","5076","0.000391","685","191205","0.014168","1127","305959","0.022671"
"10/2/2022 18:36","472075","156454011","339","55221","0.116975","111829","17155194","87029","13582451","81956","13080214","2729","400360","0.030608","33854","5639347","0.431136","72","9509","0.000727","4675","594434","0.045445","31","2962","0.000226","49","5111","0.000391","39450","6296206","0.481353","16","2149","0.000164","516","62059","0.004744","509","62946","0.004812","55","5131","0.000392","1813","193018","0.014211","3260","309219","0.022766"
"10/2/2022 18:36","472075","156454011","174","55395","0.117344","55742","17210936","43170","13625621","40617","13120831","1138","401498","0.0306","14222","5653569","0.430885","25","9534","0.000727","2229","596663","0.045474","6","2968","0.000226","26","5137","0.000392","22501","6318707","0.481578","6","2155","0.000164","235","62294","0.004748","215","63161","0.004814","14","5145","0.000392","973","193991","0.014237","1580","310799","0.02281"
"10/2/2022 18:36","472075","156454011","61","55456","0.117473","17792","17228728","13877","13639498","13218","13134049","388","401886","0.030599","4683","5658252","0.430808","9","9543","0.000727","732","597395","0.045484","4","2972","0.000226","6","5143","0.000392","7225","6325932","0.481644","2","2157","0.000164","93","62387","0.00475","68","63229","0.004814","8","5153","0.000392","268","194259","0.014242","391","311190","0.022815"
"10/2/2022 18:36","472075","156454011","5","55461","0.117483","1384","17230112","983","13640481","955","13135004","29","401915","0.030599","355","5658607","0.430804","0","9543","0.000727","20","597415","0.045483","0","2972","0.000226","0","5143","0.000392","542","6326474","0.48165","0","2157","0.000164","2","62389","0.00475","7","63236","0.004814","0","5153","0.000392","10","194269","0.014242","18","311208","0.022815"
"10/2/2022 18:36","472075","156454011","3","55464","0.11749","941","17231053","689","13641170","669","13135673","9","401924","0.030598","160","5658767","0.430794","0","9543","0.000726","31","597446","0.045483","0","2972","0.000226","0","5143","0.000392","465","6326939","0.481661","0","2157","0.000164","1","62390","0.00475","3","63239","0.004814","0","5153","0.000392","5","194274","0.014242","15","311223","0.022815"
"10/2/2022 18:36","472075","156454011","58","55522","0.117613","18723","17249776","14883","13656053","14253","13149926","419","402343","0.030597","4745","5663512","0.430688","13","9556","0.000727","826","598272","0.045496","2","2974","0.000226","6","5149","0.000392","8049","6334988","0.481751","0","2157","0.000164","73","62463","0.00475","116","63355","0.004818","4","5157","0.000392","290","194564","0.014247","340","311563","0.022815"
"10/2/2022 18:36","472075","156454011","42","55564","0.117702","13802","17263578","11353","13667406","10903","13160829","348","402691","0.030598","3681","5667193","0.430611","10","9566","0.000727","572","598844","0.045502","0","2974","0.000226","4","5153","0.000392","6150","6341138","0.481819","3","2160","0.000164","64","62527","0.004751","64","63419","0.004819","7","5164","0.000392","196","194760","0.01425","254","311817","0.022815"
"10/2/2022 18:36","472075","156454011","12","55576","0.117727","3580","17267158","2917","13670323","2792","13163621","71","402762","0.030597","1069","5668262","0.430601","3","9569","0.000727","89","598933","0.045499","0","2974","0.000226","0","5153","0.000391","1534","6342672","0.481833","0","2160","0.000164","7","62534","0.004751","19","63438","0.004819","0","5164","0.000392","51","194811","0.014251","74","311891","0.022815"
"10/2/2022 18:36","472075","156454011","7","55583","0.117742","1654","17268812","1397","13671720","1370","13164991","24","402786","0.030595","606","5668868","0.430602","0","9569","0.000727","62","598995","0.045499","1","2975","0.000226","0","5153","0.000391","670","6343342","0.481834","0","2160","0.000164","5","62539","0.00475","1","63439","0.004819","1","5165","0.000392","8","194819","0.01425","19","311910","0.022814"
"10/2/2022 18:36","472075","156454011","51","55634","0.11785","15586","17284398","12601","13684321","12086","13177077","357","403143","0.030594","5702","5674570","0.43064","10","9579","0.000727","553","599548","0.045499","0","2975","0.000226","6","5159","0.000392","5329","6348671","0.481797","5","2165","0.000164","26","62565","0.004748","91","63530","0.004821","7","5172","0.000392","178","194997","0.01425","337","312247","0.022818"
